id,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
37,['Facebook has introduced a raft of features aimed at giving users more control over their personal data.'],"['Facebook has announced a new ""groups"" feature that allows users to sync their friends\' contact information.']",0.303030303030303,0.064516129032258,0.303030303030303,0.303030303030303,34.231314144662754
38,['Uber drivers in seven US cities are planning protests to highlight what they claim are poor working conditions and low wages at the ride-hailing firm.'],"['Uber is organising protests in San Francisco, Chicago, Los Angeles and Washington DC . The drivers involved in the protests have four demands: drivers would continue to be exploited if they did not get more protections.']",0.2622950819672131,0.0,0.1967213114754098,0.1967213114754098,31.631877765594357
39,['Samsung has unveiled a folding handset at an event in San Francisco.'],"[""Samsung's Infinity FlexPai is a new mobile phone that will be able to run three apps at once.""]",0.1935483870967742,0.0,0.1935483870967742,0.1935483870967742,22.241702147765487
43,"['Google has said it will make changes to how search results are displayed within the EU, in response to scrutiny it has faced over competition practices.']",['Google has been fined €4.34bn (£3.72bn) for abusing its market position and making its browsers less accessible.'],0.0888888888888888,0.0465116279069767,0.0888888888888888,0.0888888888888888,20.307076507339143
44,"[""Elon Musk's Boring Company has presented plans to build a tunnel under Culver City, California for a Hyperloop-like transport system.""]",['The Boring Company has proposed a tunnel system that would be designed to transport between eight and 16 people.'],0.3902439024390244,0.1538461538461538,0.2926829268292683,0.2926829268292683,36.03573374087159
45,"[""The Russian-headquartered anti-virus company Kaspersky Lab has hit back at reports it deliberately extracted sensitive files from a US National Security Agency worker's computer.""]",['Kaspersky Lab has been accused of using a Russian malware to spy on the US government.'],0.3255813953488372,0.0975609756097561,0.2325581395348837,0.2325581395348837,20.71650508112334
46,"['The secure mobile messaging app Telegram has started cracking down on propaganda from so-called Islamic State group (IS), nearly eight weeks after the terror group set up its own public broadcast channels there .']","['Telegram has shut down 78 IS channels and promised to make it easier for users to flag ""objectionable public content"" via their own ""channel"".']",0.2413793103448276,0.0357142857142857,0.1724137931034483,0.1724137931034483,24.121913988282905
49,"[""Members of Amazon's Prime service can now download films and TV episodes for offline viewing.""]",['Amazon is the first net-based video subscription service to offer the streaming option on Android and iOS devices.'],0.1714285714285714,0.0,0.1714285714285714,0.1714285714285714,24.8995198822162
50,"['During the 90s and early 2000s, Yahoo was a veritable web titan - a leader in email, online news and search.']","[""Yahoo's core internet business has been slammed by investors as a result of a slump in its share price.""]",0.2,0.0,0.2,0.2,17.249438719752632
52,['The Epic Games store experienced glitches on Thursday as fans rushed to download a free copy of Grand Theft Auto V.'],['Epic Games has launched a mystery game called Grand Theft Auto V every week . The game is available for PCs or Macs.'],0.3720930232558139,0.1951219512195122,0.3255813953488372,0.3255813953488372,32.344127841710275
53,"['Twitter has said it will ""pause"" plans to disable inactive accounts following user backlash, a day after announcing plans for a huge cull of such accounts.']","['Twitter has apologised to users who have not logged in to the network for the ""conflict"" that would be caused by the removal of accounts belonging to deceased users.']",0.2181818181818181,0.0377358490566037,0.2181818181818181,0.2181818181818181,26.47281614927552
54,"['Hackers who breached a Russian intelligence contractor found that it had been trying to crack the Tor browser and been working on other secret projects, the BBC has learned.']","['A Russian government-run network of hackers has been able to crack Tor, which is being used by the Russian government.']",0.36,0.0833333333333333,0.28,0.28,23.622059437204257
55,"[""All HP Chromebook 11 laptops have been removed from sale following reports the devices' chargers had been overheating.""]",['Google and HP have issued a warning to customers to not use the charger that came in the box with the computer.'],0.15,0.0,0.15,0.15,21.421286701580257
56,"['Chinese mobile phone giant Xiaomi has said it will not disclose how many handsets it sold in 2016 after claiming it had grown ""too fast"".']","['Xiaomi\'s chief executive, Lei Jun, said: ""We have to slow down, further improve in some areas and ensure sustainable growth for a long-term future.""']",0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,20.90940838512306
58,['Blackberry-owned company Secusmart has unveiled a new tablet in collaboration with Samsung and IBM.'],"['The Secutablet is based on the Samsung Galaxy 10.5 and runs on Android, according to reports.']",0.125,0.0,0.125,0.125,24.394433927346437
60,"[""Huawei's involvement in the most sensitive parts of EE's mobile network is to continue longer than planned.""]","[""A 5G network's core has been removed from its core network by 2023, the government has said.""]",0.1621621621621621,0.0,0.1081081081081081,0.1081081081081081,21.05540030610957
61,"[""Twitter's automatic cropping of images had underlying issues that favoured white individuals over black people, and women over men, the company said.""]","['Twitter\'s algorithmic cropping algorithm has been tested for racial bias in recent months . the algorithm was based on a ""saliency algorithm"" which was used to crop images of women .']",0.2641509433962263,0.0392156862745098,0.1886792452830188,0.1886792452830188,29.382528788078957
62,"['Blackberry said it is ""extremely disappointed"" with Facebook\'s decision to discontinue support for its app.']","[""Blackberry has announced that it will only continue to support Blackberry's Android-powered Priv handset.""]",0.3125,0.0,0.25,0.25,30.62732087651122
64,"['Google is to shut down its Reader service in July, as usage has declined.']","['Google Reader has been a ""disaster of ecosystems"" since its launch in 2005.']",0.3703703703703704,0.0,0.2222222222222222,0.2222222222222222,27.10944720795733
65,"['Brazilian online activists are threatening to disrupt the 2014 Fifa World Cup, it has been reported.']","[""Brazil's government has reportedly said it will respond to the most likely cyber-threats, an activist said.""]",0.2352941176470588,0.0,0.1176470588235294,0.1176470588235294,35.505710145071134
66,"['Computer-chip-maker Intel did not inform US cyber-security officials about the Spectre and Meltdown security flaws before details leaked to the press, it has been revealed.']","[""Google Project Zero's security researchers have revealed that the flaws were discovered only through the media.""]",0.2222222222222222,0.0,0.1777777777777777,0.1777777777777777,22.22254640470237
68,"['Northern Ireland is planning to release its own coronavirus contact-tracing app within weeks, the BBC has learned.']","['The NI app will be based on the Google/Apple model, which was trialled on the Isle of Wight.']",0.1081081081081081,0.0,0.1081081081081081,0.1081081081081081,16.15352493206664
69,['Ride-hailing firm Uber has been issued a permit by the Department of Motor Vehicles in California to test self-driving cars on public roads.'],"[""Uber's self-driving cars were being tested in four locations in North America . California has granted permits to 66 companies to test autonomous vehicles .""]",0.4000000000000001,0.125,0.2,0.2,39.9742861192347
70,['Oreo cookies spark anti-gay online comments and are followed by a homophobic backlash against a rising New Orleans-based star.'],"['The internet is a tool to combat incitement to hatred on the grounds of sexual orientation, a charity says.']",0.1,0.0,0.1,0.1,17.661262609021914
72,"['Just three months after the launch of the UK\'s first 4G network, the ""Sale"" signs are going up at EE. The company has unveiled what it describes as ""new price plan offers"" to offer customers more choice. But what EE is actually doing is cutting prices in what looks like an admission that it got its initial offer wrong.']","['EE has announced a new £46 a month 20GB SIM-only deal for ""super-users"" - but it\'s not a question of chicken and egg.']",0.1647058823529411,0.0,0.1176470588235294,0.1176470588235294,11.037009628788873
73,"['Twitter chief executive Jack Dorsey has become the first investor in a radical plan to give people a basic income, regardless of job status.']",['The idea of a universal basic income has gained momentum in response to the threat to jobs from artificial intelligence.'],0.3636363636363636,0.0476190476190476,0.1818181818181818,0.1818181818181818,25.69578390662697
75,"['The 355,000 players caught cheating on Apex Legends were all using the PC version of the game, the studio behind the game has said.']",['Respawn Entertainment has been battling cheating on Windows PCs since its release last month.'],0.1538461538461538,0.054054054054054,0.1025641025641025,0.1025641025641025,21.037920408677145
