,id,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
10,10,['A new memorial has been unveiled to remember freeminers who died in mining accidents in the Forest of Dean.'],['the 7ft (2.13m) monument records the names of 50 men . it was built by ex-miner Ernie Hughes whose father Leslie died in 1951 . former leader of the house of Lords helped unveil the memorial .'],0.1818181818181818,0.0377358490566037,0.1454545454545454,0.1454545454545454,29.94770404305195
11,11,"[""A review aimed at modernising Alderney's financial relationship with Guernsey is due to take a year.""]","[""review involves measuring all the islands' public costs and revenue . it follows concerns over the way public services in Alderney will be funded . current arrangements stem from 1948 agreement, drawn up after large population drop .""]",0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,26.37899506723684
12,12,"['Across the African continent, internet penetration is low, computers are often too expensive to purchase, and online business transactions can be logistically complicated to execute.']","['there are currently 695 million mobile phone subscribers in africa . a few innovative african companies have found ways to harness the e-potential of mobile commerce and information sharing . slimTrader, founded by Nigerian-American Femi Akinde, allows users to search for and purchase products via text message .']",0.1944444444444444,0.0,0.1111111111111111,0.1111111111111111,30.605199679751596
13,13,['A West Yorkshire care home which built its own sealed visiting booth said it has been inundated with messages from other homes asking how it was done.'],"[""the wood and plastic booth was built around a patio door at Vicarage Court, Featherstone, in under three hours . director Jagjit Singh posted a picture on the home's facebook page and it got thousands of views and messages . he used the thinnest possible wood and perspex to help with communication while keeping the pod totally sealed .""]",0.2142857142857142,0.0,0.0952380952380952,0.0952380952380952,30.201774373049112
14,14,['A white tailed sea eagle chick that swallowed two fish hooks and became wrapped up in the lines attached to them has been saved by the SSPCA.'],['the chick was found at Loch Arkaig in Lochaber . the hooks were removed during a surgical procedure . it will remain with the animal charity until it fledges at about 12-weeks-old .'],0.2033898305084745,0.0,0.135593220338983,0.135593220338983,24.489452698371725
15,15,"['A law company set up by three councils to save money has warned of ""uncertainties"" that could threaten its future after posting a £1.2m loss.']","['firm was founded to offer a ""new model"" for public sector legal services . its revenue in 2018-19 fell from £8.7m to £7.8m and its losses grew from £300,000 to £1.2m . it is owned by central Bedfordshire, northamptonshire county and Cambridgeshire county councils .']",0.1917808219178082,0.028169014084507,0.136986301369863,0.136986301369863,24.447420108267025
16,16,"['When police learned a suspected lion was on the loose in an Essex village, they brought in helicopters with thermal imaging kit and experts from a nearby zoo.']","[""the search for big cats has been called off after they were unable to find any animal . the most likely explanation appears to be that the suspected big cat was Ginny Murphy's pet pet Teddy Bear, a three-year-old Maine coon cat .""]",0.1388888888888889,0.0,0.0833333333333333,0.0833333333333333,25.80556966104912
17,17,['A probation officer who had been monitoring a serial offender when he went on to murder a teenager told an inquest she did the best she could under the heavy workload.'],"['conner Marshall, 18, was beaten to death at Trecco bay in porthcawl in march 2015 . killer David Braddon, who was 26 at the time, pleaded guilty to murder and is serving a life sentence . probation officer Kathryn Oakley broke down and said she had been given an impossible job .']",0.2749999999999999,0.0769230769230769,0.15,0.15,34.00166865708245
18,18,"['After Prime Minister David Cameron announced the return of the British Empire Medal (BEM), we tell the stories of some of the local heroes who were honoured the first time round.']","['the medal was founded in 1917 and was awarded for ""meritorious"" actions . it was scrapped in 1993 by former tory prime minister, as part of his drive towards a ""classless"" society . but now the prime minister has announced its revival and about 300 will be awarded annually to community volunteers .']",0.1728395061728395,0.0253164556962025,0.0987654320987654,0.0987654320987654,24.467470038987933
19,19,"['The death of Simegnew Bekele, the project manager of the multi-billion-dollar Grand Ethiopian Renaissance Dam, has been met by an outpouring of grief in Ethiopia.']","[""the 53-year-old engineer was found dead in a car in the capital, addis ababa . a hand gun was found in his car and he died as a result of a bullet wound . protesters took to the streets demanding 'justice' for the late engineer .""]",0.1388888888888888,0.0,0.1111111111111111,0.1111111111111111,21.34835360080151
20,20,"[""A court in the United States has sentenced a Singapore national for conspiring to provide material support to Sri Lanka's Tamil Tigers.""]",['he is accused of aiding the LTTE in the attempted purchase of weapons . the weapons were to be sent for the use by the tiger fighters . three others are sentenced .'],0.1886792452830188,0.0392156862745098,0.1132075471698113,0.1132075471698113,25.29449127722464
21,21,['Forecasters have extended warnings for thunderstorms across the whole of Wales until Monday evening.'],"['a yellow alert is in place from friday, with up to 50mm of rain in short bursts . the alerts remain in place until 21:00 BST on Monday . flash flooding and power cuts have been reported in parts of the uk .']",0.1818181818181818,0.0,0.1090909090909091,0.1090909090909091,26.24811201425724
22,22,['Scientists have obtained remarkable new insights into the asteroid impact that wiped out the dinosaurs.'],"['scientists have been examining rocks from the crater that the 15km-wide space object dug out of what is now the Gulf of Mexico some 66 million years ago . the international project has shipped the hundreds of metres it drilled from beneath the Gulf floor earlier this year to the MARUM Center for Marine Environmental Sciences, at the University of Bremen, Germany .']",0.1558441558441558,0.0266666666666666,0.1558441558441558,0.1558441558441558,27.774253165813544
23,23,"[""It is a humiliating day for Co-op Group, or at least its previous management, because there is confirmation in today's rescue deal for Co-op Bank that the value of the bank has collapsed to nothing.""]","['co-op group is injecting £462m into the bank, but it will emerge with a holding of just 30% . the remaining 70% of the bank will be held by hedge funds and other investors . if the rescue happens, the remaining 70% of the co-operative bank will henceforth be held .']",0.2954545454545454,0.0930232558139534,0.2045454545454545,0.2045454545454545,27.31277771002053
24,24,"[""Benedict Cumberbatch, Dame Helen Mirren and Dame Maggie Smith will be among the British stars on the red carpet at this year's London Film Festival.""]","['the full festival line-up will be unveiled on Tuesday . black mass, the lady in the van and Trumbo will also have a gala screening . the festival will open with Suffragette, starring carey Mulligan and meryl streep .']",0.2222222222222222,0.0327868852459016,0.1587301587301587,0.1587301587301587,24.999223565131683
25,25,['The taxpayer is owed more than £50m as a result of the collapse of ship building firm Ferguson Marine.'],"['£49.7m owed to the Scottish government and £426,000 to HMRC . two commercial loans totalling £45m provided to the yard . a number of bids have been received for the shipyard .']",0.1999999999999999,0.0,0.1599999999999999,0.1599999999999999,19.53085396637083
26,26,"['Aboriginal Australian actor ""Uncle"" Jack Charles says he has been refused taxi rides two times in three days.']",['a taxi driver allegedly demanded upfront payment when he tried to get in . the second incident occurred at a Melbourne airport at 15:00 local time on friday . taxi regulator says it is investigating the case as a matter of priority .'],0.135593220338983,0.0,0.0677966101694915,0.0677966101694915,22.342427331207592
27,27,"[""A photograph of a man sleeping in a McDonald's in Fayette County, Georgia, has gone viral - but perhaps not for the intended reason.""]","[""local community responds by donating nappies and clothes for homeless man . man's mother died recently and he was trying to provide for his family . many took to social media to criticise woman's decision to shame him .""]",0.0967741935483871,0.0,0.0967741935483871,0.0967741935483871,20.466328820077127
28,28,"['Taxes must increase or services be cut to compensate for the loss of fuel tax income thanks to the advent of electric cars, the Treasury has admitted.']",['a new review by the treasury reveals the future loss of £30bn in revenue from drivers . tackling climate change might even benefit the economy by giving the uk a lead in clean technologies .'],0.1999999999999999,0.0689655172413793,0.1666666666666666,0.1666666666666666,25.470611203422276
29,29,['Performances at the Latitude Festival were suspended for about an hour after lightning and heavy rain caused the power to be turned off.'],"['""Lightning is the concern, not rain,"" the festival says . the power was back on by about 14:50 BST . futureheads were unable to finish their set at the Obelisk Arena .']",0.3773584905660377,0.0784313725490196,0.1886792452830188,0.1886792452830188,31.007496931757355
30,30,['Celebrations have been held to mark the 200th anniversary of the opening of the Monmouthshire and Brecon Canals.'],"['the original opening of the waterway in 1812 was recreated with church bells . the 49-mile, canal built to transport coal and iron, winds its way south from Brecon to Cwmbran . today it is popular with tourists on canal boat holidays .']",0.2711864406779661,0.0701754385964912,0.2033898305084746,0.2033898305084746,28.507378137991136
31,31,['Wind power firms warn they may take the government to court if they get caught in a political row over subsidies.'],"['chancellor under pressure from back-benchers to scrap subsidies for onshore wind . industry body, Renewable UK, says it may take legal action if cut exceeds 10% . more than 100 backbench tories have written to chancelllor demanding radical cuts in subsidies .']",0.2295081967213114,0.0338983050847457,0.1967213114754098,0.1967213114754098,25.65618172412912
32,32,['A council has said it may temporarily remove a statue of Robert Baden-Powell from public view after critics accused the Scout movement founder of racism.'],"[""former labour parliamentary candidate said he was homophobic and 'enthralling supporter of Hitler' but some historians have argued the allegations are either unfair or entirely unfounded . declassified MI5 files revealed that Baden-Powell held talks in 1937 with the head of the Hitler Youth movement .""]",0.1971830985915492,0.0289855072463768,0.1690140845070422,0.1690140845070422,30.640721432371546
33,33,"['Almost three-quarters of universities in England are planning to charge the maximum £9,000 tuition fee for some or all of their courses, according to Office for Fair Access (Offa) figures.']","['average fee for 2014-15 will rise by about £150 to about £8,650 . but the total amount to be spent on supporting poorer students will also rise to £708m . offa director Les Ebdon said universities were spending ""increasingly smartly""']",0.1944444444444444,0.0285714285714285,0.1111111111111111,0.1111111111111111,25.54675376265044
34,34,"['An MSP has voiced her ""deep sadness"" over the killing of the founder of the first Buddhist monastery in the UK.']",['police in china say three men - all of whom were Tibetan - stabbed to death . a statement from police in the city of Chengdu says the men were killed . dumfriesshire MSP Elaine Murray says he was an influential figure .'],0.2372881355932203,0.0350877192982456,0.135593220338983,0.135593220338983,22.15321351964193
35,35,['Google has gained hundreds of patents from IBM as it continues its intellectual property spending spree.'],"['google acquires 187 patents and 36 applications, adding to 1,000 IBM patents . latest patents include a system for ""using semantic networks to develop a social network"" google has been actively bolstering its patent portfolio in the face of lawsuits from competitors .']",0.2413793103448275,0.0357142857142857,0.1379310344827586,0.1379310344827586,28.621913431558596
36,36,['Lunchtime can be the highlight of any working day - until you open the fridge door to find your lunch has vanished.'],"[""a man's twitter thread documenting the theft of a co-worker's shrimp fried rice was liked more than 400,000 times . he said his colleague was able to trace the person responsible by watching CCTV footage . the offender was out of the office at the time of the revelation .""]",0.1111111111111111,0.0,0.0833333333333333,0.0833333333333333,21.81247071565505
37,37,"['Some house sales are falling through because of delays to property searches during the Covid-19 pandemic, a solicitor has warned.']","['local authority searches show details about a property such as whether it is a listed building or in conservation area . pembrokeshire council said it would not be processing any new searches ""other than those deemed urgent"" the conveyancing association warned the backlog was ""becoming a significant issue""']",0.1470588235294117,0.0,0.1176470588235294,0.1176470588235294,28.813148228474432
38,38,"['A cocaine-user stabbed his grandmother 30 times after building up a £35,000 gambling debt, a court was told.']",['74-year-old was stabbed in her chest and back during a visit to her home in february . police found blood matching that of her body on his jacket and the accelerator of his mini . he denies murder at trial at Birmingham crown court at the end of the month .'],0.1428571428571428,0.0,0.0857142857142857,0.0857142857142857,22.63846480905849
39,39,"[""Bullfighting fans in Catalonia have seen the last fights before a ban on the age-old tradition comes into effect in Spain's north-eastern region.""]",['bullfighting is banned in all other regions of Spain except in the canary islands . opponents say they will challenge the ban in the top court . tickets for the historic bullfights in Barcelona sold out at record speed .'],0.2222222222222222,0.0,0.1904761904761904,0.1904761904761904,32.3370759563125
40,40,"[""A major campaign's been launched to help stop small music venues closing.""]","[""around a third of the UK's small gig spaces have closed in the past decade . the music venue trust says they're run by passionate people who want live music to happen . landlords want to redevelop the Oxford cellar, which is at risk of closure .""]",0.1694915254237288,0.0,0.135593220338983,0.135593220338983,24.928964845446465
41,41,['A scheme has been set up which aims to bring uninhabitable properties back into use in Cornwall.'],"['the council says there are more than 3,500 uninhabitable properties in the county . some privately-owned houses have been empty for more than 20 years .']",0.186046511627907,0.048780487804878,0.1395348837209302,0.1395348837209302,37.05426639619612
42,42,"[""The crisis in Ukraine has refocused minds at the North Atlantic Treaty Organization (Nato) on the threat posed by Russia and the need to improve the alliance's collective defence capability.""]","['the alliance is committed to boosting its intelligence gathering and sharing . it will involve setting up a new spearhead force of 4-5,000 troops, ready to deploy within 48 hours . the trial, called Unified Vision, involved the use of four military satellites, 24 surveillance aircraft, 15 ground-based vehicles with sensors and radars .']",0.1411764705882353,0.0240963855421686,0.0941176470588235,0.0941176470588235,27.155464433505863
43,43,"[""Royal Bank of Scotland (RBS) has sold Coutts International, the overseas arm of the private bank, to Switzerland's Union Bancaire Privee (UBP).""]","[""the bank has been owned by RBS since 2000, managing assets of more than $30bn (£20.2bn) the sale is part of RBS's policy of selling international assets to create a UK-focused bank . for Geneva-based private bank UBP, this is its first major deal since it bought Lloyds Banking Group's international private banking arm .""]",0.345679012345679,0.0253164556962025,0.1728395061728395,0.1728395061728395,28.928295877619963
44,44,['The Bloodhound vehicle has become the third fastest British car of all time - unofficially.'],['the arrow-shaped racer clocked a speed of 461mph (741km/h) in the kalahari desert . this tops the 403mph recorded by Donald Campbell in his bluebird CN7 car in 1964 . the only cars to have gone faster are Thrust2 and Thrust SSC . bloodhound is conducting high-speed trials on hakskeen pan .'],0.1538461538461538,0.0,0.0923076923076923,0.0923076923076923,23.210496927359017
45,45,"[""Ten years ago, two deadly bombs ripped through two nightclubs on the Indonesian island of Bali and killed 202 people - mostly foreigners on holiday. The attacks changed the image of Indonesia as a safe place to visit and dealt a deadly blow to Bali's booming tourist trade.""]",['four women who lost their husbands in the attacks have set up a garment factory . they make T-shirts and banners with sewing machines donated by foreigners . a British expat who runs two pubs on the island also tried to help the community .'],0.2637362637362637,0.044943820224719,0.1318681318681318,0.1318681318681318,26.95043125972173
46,46,"['In 2015, an unassuming-looking Bill Gates came on stage at the TED conference in Vancouver to issue a dire warning.']","[""theories falsely linking bill Gates to the coronavirus were mentioned 1.2 million times . many believe he is leading efforts to depopulate the world . he has become the voodoo doll - because he's always been the face of public health .""]",0.1311475409836066,0.0338983050847457,0.1311475409836066,0.1311475409836066,22.50535072588348
47,47,['Prince Harry and Meghan have moved into their new home in Windsor ahead of the birth of their first child.'],['the duke and duchess of Sussex will be leaving Kensington palace . their new home - Frogmore Cottage - sits in the grounds of Frogmor House . renovations were carried out at the property in preparation for the move . estimated cost to taxpayer of renovations is £3 million .'],0.25,0.064516129032258,0.25,0.25,26.731063027952857
48,48,['A US soldier captured by the Taliban for five years has pleaded guilty at a military court in North Carolina to desertion and misbehaviour before the enemy.'],['army sgt. bowe Bergdahl was released in 2015 after five years in captivity . he was charged with desertion and misbehaviour before the enemy . the circumstances of his capture remain murky .'],0.3508771929824561,0.2181818181818181,0.3157894736842105,0.3157894736842105,46.621668790338
49,49,['A dental student accused of plotting to commit an act of terrorism in the UK told police he bought 500 ball bearings and a catapult to use for hunting.'],"['Mohammed Awan, 24, denies three terrorism-related charges . his brother, Rizwan, killed dozens of people in a bomb blast in 2016 . he told police he was a keen fisherman and researching hunting with a catapult .']",0.34375,0.0967741935483871,0.25,0.25,33.724843447864856
50,50,['An attempted car bomb attack in Belfast city centre has been widely condemned.'],['shoppers at Victoria Square and nearby residents had to be evacuated overnight . there was traffic disruption throughout much of the city centre . police have said the bomb contained 132lbs of home-made explosives .'],0.1304347826086956,0.0454545454545454,0.0869565217391304,0.0869565217391304,25.973690287218627
51,51,['A new £25m sports complex with an Olympic-sized swimming pool has been floated by council bosses as the solution to ageing leisure facilities in Winchester.'],['new centre would replace 42-year-old river park leisure centre . it needs at least £3m of repairs and is expected to take three years to complete . the existing building at North Walls will be knocked down and site offered for reuse .'],0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,23.49816402960832
52,52,['Russian opposition leader Alexei Navalny has been sentenced to 15 days in prison for handing out leaflets to publicise a forthcoming demonstration.'],['navalny was given a suspended sentence for defrauding two firms in December . he says the legal cases against him are motivated by his opposition to president Putin . the law he breached is one that restricts demonstrations .'],0.2068965517241379,0.0,0.1034482758620689,0.1034482758620689,35.448570947781135
53,53,"['A bridge, which was saved from demolition as part of a campaign when the M5 motorway was built, could soon have water flowing underneath it again.']",['a £15m bid for the restoration of the Stroudwater canal has begun . a section of the canal will be restored through to Saul Junction by 2020 . work will include burrowing beneath the railway line and ducking below the M5 .'],0.1538461538461538,0.0317460317460317,0.1538461538461538,0.1538461538461538,24.690623691022694
54,54,['A chronology of key events:'],"['1700s - A period of decline in Iceland, with disease, famine and a volcanic eruption in 1783 reducing the impoverished population from 50,000 to 35,000 . 1904 - Iceland achieves full self-government under the Danish crown . 1943 - The Treaty of Union with Denmark runs out, with Denmark still occupied by Nazi Germany .']",0.0701754385964912,0.0,0.0701754385964912,0.0701754385964912,8.461163820017795
55,55,['The president of Sri Lanka has said foreign judges and prosecutors should not be involved in an investigation into allegations of war crimes.'],"['president maithripala sirisena says the country does not need to ""import"" specialists . both the army and the Tamil Tiger rebels are accused of atrocities in the civil war that ended in 2009 . the government previously backed a UN resolution calling for a war crimes court supported by foreign judges .']",0.2777777777777778,0.0571428571428571,0.1388888888888889,0.1388888888888889,32.852206533251824
56,56,"['Girls start to see themselves as less innately talented than boys do when they are only six years old, a group of US researchers has said.']","['study on 400 children found boys and girls thought their own gender was ""brilliant"" but only one year later gender differences emerged . team from Princeton, new york and the university of Illinois say stereotypes are starting to show .']",0.1874999999999999,0.0,0.0937499999999999,0.0937499999999999,25.555117709651025
57,57,['The UK government says it has started negotiations with a Japanese firm over a new nuclear power station on Anglesey.'],"['the original Wylfa plant on Anglesey closed in 2015 after more than 40 years of service . it is hoped its £12bn replacement would have a 60-year operational life . developers say the plant would create up to 8,500 jobs during the construction phase .']",0.15625,0.032258064516129,0.0937499999999999,0.0937499999999999,27.25758244918433
58,58,['Thousands of swimmers are expected to head to Windermere this weekend for the 2011 Great North Swim.'],['the event was cancelled in September 2010 after potentially toxic algae was discovered in the water by the Environment Agency . the 2011 event has been scheduled for earlier in the year . a number of open water swimming distances have been introduced .'],0.1379310344827586,0.0357142857142857,0.0689655172413793,0.0689655172413793,22.025054104175048
59,59,"['Weetabix must remove a children\'s game app over concerns it could make youngsters feel ""inferior"" for not eating the cereal.']","['weetabix app prompts such as ""What?! No Weetabiix?!"" are persuasive . ASA rules the app must be taken down from the weetakid website . firm says it takes ""great care"" to ensure its marketing complies with regulations .']",0.1785714285714285,0.0,0.1071428571428571,0.1071428571428571,24.148047636375345
60,60,"['Police have criticised the ""disgusting"" actions of bystanders who filmed an officer who was knocked off his bike instead of helping the rider.']","['officer knocked off his bike while pursuing a stolen bike in coventry . he was taken to hospital but discharged with ""bumps, bruises and a bit of shock"" force contact branded it ""absolutely disgusting behaviour""']",0.2807017543859648,0.109090909090909,0.2105263157894737,0.2105263157894737,38.98955736247288
61,61,['A review is examining if weight loss surgery should be offered to greater numbers of obese people in Wales.'],['a review into criteria deciding who is eligible for surgery is awaiting . the review is also considering the cost to the NHS of changing guidelines . in Wales the threshold is set for patients with a BMI of 50 .'],0.2807017543859649,0.1090909090909091,0.2807017543859649,0.2807017543859649,28.94078128632988
62,62,['Olympic champion Jessica Ennis-Hill has been made a dame in the New Year Honours list.'],['heptathlete Dame Jessica retires from athletics after four years in the sport . she will be awarded her third world championship after doping scandal . paralympic gold medallists Grace Clough and Will Bayley to receive MBEs .'],0.1599999999999999,0.0416666666666666,0.12,0.12,28.86658444034434
63,63,"[""Five Indian students facing charges of sedition after organising a protest at Delhi's prestigious Jawaharlal Nehru University (JNU), have resurfaced.""]","['five students named as organisers of protest over 2013 hanging of afzal Guru . protests and clashes in Delhi and universities across india . government ministers have refused to back down and vowed to punish ""anti-national elements""']",0.2105263157894737,0.0,0.2105263157894737,0.2105263157894737,34.0567877509954
64,64,"['Tourists could face a ""shock"" this summer when they travel abroad according to foreign currency experts.']",['the pound fell against the dollar in 2016 after the UK voted to leave the eu . pound rates are based on trading levels on the international currency markets . currency experts say holidaymakers should put the same effort into organising holiday money .'],0.1052631578947368,0.0363636363636363,0.1052631578947368,0.1052631578947368,29.680031758672737
65,65,"[""Anaesthetic gas may have been used against Jenson Button and his wife Jessica during a burglary in France, the Formula 1 driver's spokesman says.""]","['two men pumped gas through air conditioning before break-in, spokesman says . medical experts say they are sceptical that burglars had used gas in the raid . the sun newspaper reported that valuables worth £300,000 were stolen .']",0.1935483870967742,0.0333333333333333,0.1290322580645161,0.1290322580645161,29.95285896404257
66,66,"[""A Moscow court has rejected a female flight attendant's sex discrimination claim against the Russian national carrier Aeroflot.""]","['plaintiffs accuse aeroflot of favouring slim and attractive cabin crew . Aeroflot says it does not discriminate based on age, sex, weight, appearance or political convictions . airline calls allegations ""without foundation""']",0.0816326530612245,0.0,0.0408163265306122,0.0408163265306122,32.609097517928895
67,67,['The parents of a Buckingham girl who was killed by a cyclist will be in the House of Commons later as their fight to change the law continues.'],"['the 17-year-old was hit by cyclist Jason Howard on 2 April 2007 . he was convicted of ""dangerous cycling"" and fined £2,200 . under the charge there was no penalty of imprisonment .']",0.2295081967213114,0.0,0.1967213114754098,0.1967213114754098,24.272189461617987
68,68,['Members of the Fire Brigades Union in England and Wales have held a further strike on Christmas Eve in a dispute over pensions.'],"['firefighters in Surrey and Kent recalled after flooding declared a ""major incident"" if there are major incidents, union members could be recalled . fire chiefs urge public to take extra care with Christmas celebrations .']",0.25,0.0,0.1428571428571428,0.1428571428571428,27.18371212159051
69,69,"[""An Irish policeman who claims some colleagues routinely cancelled motorists' penalty points is to give evidence to politicians.""]",['public accounts committee hearing to go ahead in private . police chief and minister for justice have called for the hearing to be canceled . sgt. Maurice McCabe claims there is corruption .'],0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,25.82551641203003
70,70,"['Scores of councils in England say they cannot guarantee primaries will reopen on 1 June, throwing government plans to get pupils back to school into chaos.']","[""only 20 of 99 councils said they were advising schools to open more widely on Boris Johnson's target date . of the 99 who responded, two thirds (68) could not guarantee schools would reopen to Reception, Year 1 and Year 6 . ministers have been insisting they would only be calling on schools in england to open in June if scientific advice said it was safe to do so .""]",0.2553191489361702,0.0217391304347826,0.1702127659574468,0.1702127659574468,31.927939232217945
71,71,"['The first Large Blue butterflies at a Somerset nature reserve have begun emerging a month later than normal, the National Trust has said.']","['last summer about 50,000 eggs were laid at Collard Hill . cooler spring temperatures slowed down their metamorphosis .']",0.048780487804878,0.0,0.048780487804878,0.048780487804878,18.696967099607036
72,72,['Dig out your cork wedges and designer sunglasses because Love Island is heading back to our screens.'],"[""love island has been given a makeover for the 2018 season . the villa has been changed to reflect the show's new style . but the singletons won't find an ashtray inside the villa .""]",0.1176470588235294,0.0408163265306122,0.1176470588235294,0.1176470588235294,20.86738308889455
73,73,"['The creator of a ""Swindon Town"" dress worn to the Baftas by Daisy May Cooper screamed when she saw it on the red carpet.']","[""this country's daisy may cooper wore a red football shirt dress to the baftas . the dress was created by cult sitcom's creator, fiona hesford . swindon town's spokesman said the dress would sell-out more than the home shirt .""]",0.4615384615384615,0.1587301587301587,0.2153846153846154,0.2153846153846154,32.870174636727725
74,74,"['The rules on visiting residents in care homes are to be relaxed, the Scottish government has announced.']","['indoor visits will no longer be limited to 30 minutes, and can now last four hours . visitors will be allowed to hold hands with residents as long as they stick to rules . up to six visitors from two households, including children, can attend outdoor visits .']",0.1290322580645161,0.0,0.064516129032258,0.064516129032258,26.12188370581116
75,75,"['New technology is to be used to block mobile phones that have been smuggled into prison, even if the authorities are unable to find the device.']","['the Scottish Prison Service has been trialling techniques that can detect phones from their mobile signal . they are then able to block the phone, and seek a court order to completely remove the device from the network . justice secretary michael matheson offered assurances that it was unlikely to interfere with mobile phones being used by people living close to prisons .']",0.3255813953488372,0.0714285714285714,0.1395348837209302,0.1395348837209302,35.52012129332823
76,76,['A man has died after being found with serious injuries at a house in Birmingham.'],"['two men, both aged 43, arrested on suspicion of assault and wounding . police launch murder probe and are appealing for witnesses . man died in hospital after being injured at a house in Lozells .']",0.3333333333333333,0.1739130434782608,0.3333333333333333,0.3333333333333333,37.12771472863557
77,77,"[""HSBC's share price has fallen to its lowest level since 1995 amid allegations of money laundering.""]","['HSBC allowed fraudsters to transfer millions of dollars around the world . the bank says it has always met its legal duties on reporting such activity . shares in rival banks named in the documents have also been hit . at lunchtime, standard Chartered and barclays were down by 5% and 6% .']",0.1515151515151515,0.0,0.0909090909090909,0.0909090909090909,24.791158298602543
78,78,"['From gender-neutral bots to period-friendly healthcare trackers, cars with more storage and clothes with bigger pockets - the world could be a very different place if there were more women working in tech.']","[""the annual celebration of women working in science, technology, engineering and maths (Stem) is named after the woman regarded as the world's first computer programmer - Ada Lovelace . if more women were present in these male-dominated industries, the world would be a much smaller place .""]",0.3,0.1282051282051282,0.175,0.175,34.08993603933167
79,79,"['People who tried to escape from East Germany during the Cold War could be shot, jailed and tortured. But the government was so short of money that some ended up being secretly sold - to West Germany, the country most of them had been trying to reach in the first place.']","['Daniela Walther was caught trying to flee east germany in 1961 . her father, a reporter at a teaching magazine, had a tip-off that the authorities were going to close the border between communist east and capitalist west . he led them to what he thought was a weak spot in the border . their mother was sentenced to nine months in prison for being an accomplice .']",0.2956521739130435,0.0530973451327433,0.1739130434782608,0.1739130434782608,29.26181208129412
