,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
16,['Courier company Hermes has announced a trial of self-driving robots in the London borough of Southwark.'],"[""Starship Technologies' six-wheeled robots will be used to collect parcels rather than deliver them.""]",0.0625,0.0,0.0625,0.0625,19.163975147962102
17,"['I am the richest person in the world but, sadly, only when it comes to Beebcoins.']","['Bitcoin is a virtual currency that has been a huge hit in recent years, according to a recent survey.']",0.11428571428571428,0.0,0.11428571428571428,0.11428571428571428,17.881283966732507
18,"['Pepper, the humanoid robot that its makers say can recognise and respond to human emotions, goes on sale in Japan this weekend.']","['SoftBank is planning to release 1,000 robots a month.']",0.06250000000000001,0.0,0.06250000000000001,0.06250000000000001,11.624877796785993
19,['British scientists have developed a computer program they say can map the mood of the nation using Twitter.'],"['Emotive can analyse emotions from tweets on social networking sites, researchers say . the system could help police track potential criminal behaviour or threats to public safety.']",0.13636363636363638,0.0,0.09090909090909093,0.09090909090909093,23.016963663672218
20,"['In South Korea, selling a ""selfie stick"" that lets people photograph themselves could mean a fine of up to £17,300 if the gadget is unregistered.']",['A new law applies to unregistered selfie sticks that can be used to remotely trigger a phone to take a picture.'],0.25531914893617025,0.0,0.21276595744680848,0.21276595744680848,29.199730207502515
21,['Copyright laws which critics say could change the internet have been voted in by the European Parliament.'],"['Article 13 is a ""massive blow"" for the internet, a campaign group says.']",0.13333333333333333,0.07142857142857144,0.13333333333333333,0.13333333333333333,21.205779157875988
22,"['The rail industry plans to roll out ""high-speed mobile broadband"" across the busiest parts of Britain\'s rail network, Transport Secretary Patrick McLoughlin has announced.']","['A new fibre optic network could be capable of handling up to 192,000 gigabit per second (Gbit/s) of data once the upgrade is complete in June 2014.']",0.18181818181818185,0.0,0.07272727272727274,0.07272727272727274,17.725079018239924
23,"['The number of robberies on British bank branches has dropped by 90% in the past decade, figures from the British Bankers Association suggest.']","['66 bank robberies have been reported in the UK, according to a recent study.']",0.2162162162162162,0.05714285714285715,0.16216216216216214,0.16216216216216214,18.12042061667267
24,"['Warner Bros has confirmed it plans to release Mortal Kombat X next year, the latest edition in a video game series that has stoked controversy and allured fighting fanatics for more than 20 years.']","['""It was the beginning of a new series of violent video games,"" says a former Nintendo chief executive.']",0.1923076923076923,0.0,0.15384615384615383,0.15384615384615383,18.339904521345204
25,['It used to be a tweak in the Google search algorithm that sent a shudder through newsrooms trying to adapt to the online era. Now it is any change in the design of Facebook.'],"['Facebook is trying to make it harder for publishers to see news stories in different places, a journalist says.']",0.3018867924528302,0.0392156862745098,0.1509433962264151,0.1509433962264151,23.423996565961733
26,"[""Anyone who has ever jotted down a note on the back of an envelope and promptly lost it might be interested in Google's latest offering, Keep.""]","['Google is launching a digital memo service called Keep, which can be used to keep notes and annotate photos.']",0.21739130434782608,0.0,0.13043478260869565,0.13043478260869565,20.88271237165352
27,"['Twitter chief executive Jack Dorsey has told US lawmakers the company\'s algorithms have not always been ""impartial"".']",['Democrat Paul Dorsey has been questioned by senators over allegations that Twitter censors conservative voices.'],0.2424242424242424,0.06451612903225808,0.1818181818181818,0.1818181818181818,26.992243083828406
28,['Google says its AlphaGo Zero artificial intelligence program has triumphed at chess against world-leading specialist software within hours of teaching itself the game from scratch.'],"[""Google's DeepMind team has won 100 games against Stockfish 8 in the past year, according to a new study.""]",0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086,19.157381614723814
29,['Sony has unveiled the first smartphone to feature a 4K-resolution screen.'],"[""Sony's Xperia Z5 Premium is a new camera module that can be used to capture video without downgrading the camera.""]",0.24242424242424246,0.0,0.12121212121212123,0.12121212121212123,19.881517161132557
30,"['Packages could soon be delivered to the boot of your Audi as part of a trial involving the car maker, Amazon and DHL.']",['A pilot project to test the system is planned to take place in Munich in May.'],0.15384615384615383,0.0,0.10256410256410256,0.10256410256410256,14.409524987461781
31,"['Large firms are vulnerable to targeted hack attacks because they do little to strip data from files on their websites, suggests research.']","['The data was collected by a security firm in Far Eastern, the BBC said.']",0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,12.993210804412797
32,"['Chinese technology giant Tencent is introducing tough new rules to identify under-age gamers, amid a crackdown on gaming addiction in the country.']","[""Tencent will introduce a real-name registration system for its games, which will be linked to China's public security database . The move is the first of its kind in the world's largest gaming market.""]",0.23728813559322037,0.03508771929824561,0.13559322033898305,0.13559322033898305,28.335665646676546
33,"['A Swedish e-sports team have won $1.43m (£924,000) after emerging victorious at a Dota 2 tournament.']",['The final game of the Dota 2 video game was a close-run affair with the US-based team Alliance.'],0.20512820512820512,0.05405405405405406,0.10256410256410256,0.10256410256410256,17.25500700492177
34,['Google has imposed restrictions on where people can get extensions for its Chrome browser.'],['Google has announced a new policy to allow extensions to be added to its Chrome store.'],0.3333333333333333,0.14285714285714288,0.3333333333333333,0.3333333333333333,36.64695651582349
35,"['In a hectic year, the tectonic plates of technology are shifting again. In the space of a few days, three giants of this industry - Apple, Microsoft and Google - are holding major product launches, and it is tablets which are centre stage.']","['Apple has launched a new tablet, the Surface, and the Nexus 7 - a tablet that has a huge impact on the market.']",0.19047619047619044,0.0,0.12698412698412698,0.12698412698412698,16.647340960433933
36,"['Online protests could become prime targets for internet fraudsters, according to computer security experts.']","['a number of cybercriminals have been targeted in the wake of a series of ""denial of service"" attacks in support of Wikileaks.info.']",0.0,0.0,0.0,0.0,19.7036412143489
37,['Facebook has introduced a raft of features aimed at giving users more control over their personal data.'],"['Facebook has announced a new ""groups"" feature that allows users to sync their friends\' contact information.']",0.30303030303030304,0.06451612903225808,0.30303030303030304,0.30303030303030304,34.231314144662754
38,['Uber drivers in seven US cities are planning protests to highlight what they claim are poor working conditions and low wages at the ride-hailing firm.'],"['Uber is organising protests in San Francisco, Chicago, Los Angeles and Washington DC . The drivers involved in the protests have four demands: drivers would continue to be exploited if they did not get more protections.']",0.26229508196721313,0.0,0.19672131147540986,0.19672131147540986,31.631877765594353
39,['Samsung has unveiled a folding handset at an event in San Francisco.'],"[""Samsung's Infinity FlexPai is a new mobile phone that will be able to run three apps at once.""]",0.1935483870967742,0.0,0.1935483870967742,0.1935483870967742,22.241702147765487
40,"['A further 118 Chinese mobile apps have been banned by the Indian government, as tensions between the two countries continue to rise.']","['Tencent has banned 59 of the most popular apps including TikTok over national security concerns . India\'s IT Ministry has received complaints from ""various sources""']",0.1276595744680851,0.0,0.0851063829787234,0.0851063829787234,23.996763537260897
41,"['The UK spent a record £9.05bn ($12bn) on home entertainment in 2020, with more than 80p in every pound going on digital formats, new figures reveal.']","['The biggest-selling video game was the latest Fifa 21 football game, with more than two million downloads and discs sold.']",0.16666666666666666,0.08695652173913043,0.16666666666666666,0.16666666666666666,21.243993235278193
42,['An ambitious project has been launched that the developers hope could one day replace the current internet.'],"['Bitcoin miners are rewarded with a new network to replace the internet, the group says.']",0.25,0.06666666666666667,0.18750000000000003,0.18750000000000003,26.91626721773293
43,"['Google has said it will make changes to how search results are displayed within the EU, in response to scrutiny it has faced over competition practices.']",['Google has been fined €4.34bn (£3.72bn) for abusing its market position and making its browsers less accessible.'],0.08888888888888889,0.046511627906976744,0.08888888888888889,0.08888888888888889,20.307076507339143
44,"[""Elon Musk's Boring Company has presented plans to build a tunnel under Culver City, California for a Hyperloop-like transport system.""]",['The Boring Company has proposed a tunnel system that would be designed to transport between eight and 16 people.'],0.3902439024390244,0.15384615384615383,0.2926829268292683,0.2926829268292683,36.035733740871585
45,"[""The Russian-headquartered anti-virus company Kaspersky Lab has hit back at reports it deliberately extracted sensitive files from a US National Security Agency worker's computer.""]",['Kaspersky Lab has been accused of using a Russian malware to spy on the US government.'],0.3255813953488372,0.0975609756097561,0.2325581395348837,0.2325581395348837,20.71650508112334
46,"['The secure mobile messaging app Telegram has started cracking down on propaganda from so-called Islamic State group (IS), nearly eight weeks after the terror group set up its own public broadcast channels there .']","['Telegram has shut down 78 IS channels and promised to make it easier for users to flag ""objectionable public content"" via their own ""channel"".']",0.2413793103448276,0.03571428571428572,0.1724137931034483,0.1724137931034483,24.121913988282902
47,['A judge in New Zealand has said internet entrepreneur Kim Dotcom will be allowed to stream his appeal against extradition live online.'],['The US judge has ruled that a video of a seized megaupload.com site has been viewed by millions of people online.'],0.18181818181818182,0.0,0.13636363636363635,0.13636363636363635,21.886450603398615
48,"[""The world's bestselling drone-maker has unveiled models that warn their operators when there is a risk posed by nearby aeroplanes or helicopters.""]","[""A new ADS-B technology is being developed by the European Union's leading drone operators.""]",0.35000000000000003,0.0,0.2,0.2,22.493790924115867
49,"[""Members of Amazon's Prime service can now download films and TV episodes for offline viewing.""]",['Amazon is the first net-based video subscription service to offer the streaming option on Android and iOS devices.'],0.17142857142857143,0.0,0.17142857142857143,0.17142857142857143,24.8995198822162
50,"['During the 90s and early 2000s, Yahoo was a veritable web titan - a leader in email, online news and search.']","[""Yahoo's core internet business has been slammed by investors as a result of a slump in its share price.""]",0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004,17.249438719752632
51,['Amusing photos of cats may provide hours of entertainment for people browsing online but can they be used to help people remember things?'],['The internet has been gaining popularity with cat-meme apps such as CatAcademy.com.'],0.0,0.0,0.0,0.0,15.265999082152767
52,['The Epic Games store experienced glitches on Thursday as fans rushed to download a free copy of Grand Theft Auto V.'],['Epic Games has launched a mystery game called Grand Theft Auto V every week . The game is available for PCs or Macs.'],0.37209302325581395,0.1951219512195122,0.3255813953488372,0.3255813953488372,32.344127841710275
53,"['Twitter has said it will ""pause"" plans to disable inactive accounts following user backlash, a day after announcing plans for a huge cull of such accounts.']","['Twitter has apologised to users who have not logged in to the network for the ""conflict"" that would be caused by the removal of accounts belonging to deceased users.']",0.21818181818181817,0.03773584905660378,0.21818181818181817,0.21818181818181817,26.47281614927552
54,"['Hackers who breached a Russian intelligence contractor found that it had been trying to crack the Tor browser and been working on other secret projects, the BBC has learned.']","['A Russian government-run network of hackers has been able to crack Tor, which is being used by the Russian government.']",0.36000000000000004,0.08333333333333333,0.28,0.28,23.622059437204257
55,"[""All HP Chromebook 11 laptops have been removed from sale following reports the devices' chargers had been overheating.""]",['Google and HP have issued a warning to customers to not use the charger that came in the box with the computer.'],0.15,0.0,0.15,0.15,21.421286701580257
56,"['Chinese mobile phone giant Xiaomi has said it will not disclose how many handsets it sold in 2016 after claiming it had grown ""too fast"".']","['Xiaomi\'s chief executive, Lei Jun, said: ""We have to slow down, further improve in some areas and ensure sustainable growth for a long-term future.""']",0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,20.90940838512306
57,['A new security law being unveiled on Tuesday threatens telecoms giants with hefty fines if they fail to tighten security.'],"[""The UK's government has imposed a new security ban on Huawei's 5G network.""]",0.2285714285714286,0.12121212121212122,0.2285714285714286,0.2285714285714286,19.03859959165314
58,['Blackberry-owned company Secusmart has unveiled a new tablet in collaboration with Samsung and IBM.'],"['The Secutablet is based on the Samsung Galaxy 10.5 and runs on Android, according to reports.']",0.125,0.0,0.125,0.125,24.394433927346434
59,"['The Waterloo corridor, which runs between the cities of Toronto and Waterloo in Canada, is home to coyotes, deer and, increasingly, tech firms.']","[""London's tech hub is a big challenge for city governments, a professor of technology at the University of Sussex says.""]",0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,16.782155519830905
60,"[""Huawei's involvement in the most sensitive parts of EE's mobile network is to continue longer than planned.""]","[""A 5G network's core has been removed from its core network by 2023, the government has said.""]",0.16216216216216214,0.0,0.10810810810810811,0.10810810810810811,21.055400306109572
61,"[""Twitter's automatic cropping of images had underlying issues that favoured white individuals over black people, and women over men, the company said.""]","['Twitter\'s algorithmic cropping algorithm has been tested for racial bias in recent months . the algorithm was based on a ""saliency algorithm"" which was used to crop images of women .']",0.26415094339622636,0.0392156862745098,0.18867924528301885,0.18867924528301885,29.382528788078954
62,"['Blackberry said it is ""extremely disappointed"" with Facebook\'s decision to discontinue support for its app.']","[""Blackberry has announced that it will only continue to support Blackberry's Android-powered Priv handset.""]",0.3125,0.0,0.25,0.25,30.62732087651122
63,"[""Australia's air safety body is looking into reports that a triathlete has been injured by a falling drone.""]",['The drone was being used to film competitors in the Geraldton Endure Batavia triathlon in western Australia.'],0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,32.43824112235749
64,"['Google is to shut down its Reader service in July, as usage has declined.']","['Google Reader has been a ""disaster of ecosystems"" since its launch in 2005.']",0.3703703703703704,0.0,0.22222222222222224,0.22222222222222224,27.10944720795733
65,"['Brazilian online activists are threatening to disrupt the 2014 Fifa World Cup, it has been reported.']","[""Brazil's government has reportedly said it will respond to the most likely cyber-threats, an activist said.""]",0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,35.505710145071134
66,"['Computer-chip-maker Intel did not inform US cyber-security officials about the Spectre and Meltdown security flaws before details leaked to the press, it has been revealed.']","[""Google Project Zero's security researchers have revealed that the flaws were discovered only through the media.""]",0.22222222222222224,0.0,0.17777777777777778,0.17777777777777778,22.222546404702374
67,['American parents are being warned about the dangers of hackable baby monitors.'],"['Consumers have urged parents to look for baby monitors with ""strong security protocols"" and to choose strong passwords.']",0.2,0.07142857142857142,0.2,0.2,31.239108193017056
68,"['Northern Ireland is planning to release its own coronavirus contact-tracing app within weeks, the BBC has learned.']","['The NI app will be based on the Google/Apple model, which was trialled on the Isle of Wight.']",0.10810810810810811,0.0,0.10810810810810811,0.10810810810810811,16.15352493206664
69,['Ride-hailing firm Uber has been issued a permit by the Department of Motor Vehicles in California to test self-driving cars on public roads.'],"[""Uber's self-driving cars were being tested in four locations in North America . California has granted permits to 66 companies to test autonomous vehicles .""]",0.4000000000000001,0.125,0.20000000000000004,0.20000000000000004,39.9742861192347
70,['Oreo cookies spark anti-gay online comments and are followed by a homophobic backlash against a rising New Orleans-based star.'],"['The internet is a tool to combat incitement to hatred on the grounds of sexual orientation, a charity says.']",0.1,0.0,0.1,0.1,17.661262609021914
71,['Researchers in the US have come up with a solution to the problem of headlight glare reducing driver visibility in the rain.'],"['The projector, camera and beam-splitter system can be used to predict where rain will fall and adjust light beams accordingly.']",0.1395348837209302,0.0,0.1395348837209302,0.1395348837209302,23.279191825791653
72,"['Just three months after the launch of the UK\'s first 4G network, the ""Sale"" signs are going up at EE. The company has unveiled what it describes as ""new price plan offers"" to offer customers more choice. But what EE is actually doing is cutting prices in what looks like an admission that it got its initial offer wrong.']","['EE has announced a new £46 a month 20GB SIM-only deal for ""super-users"" - but it\'s not a question of chicken and egg.']",0.16470588235294117,0.0,0.11764705882352941,0.11764705882352941,11.037009628788873
73,"['Twitter chief executive Jack Dorsey has become the first investor in a radical plan to give people a basic income, regardless of job status.']",['The idea of a universal basic income has gained momentum in response to the threat to jobs from artificial intelligence.'],0.3636363636363636,0.04761904761904762,0.1818181818181818,0.1818181818181818,25.695783906626975
74,['US regulators have halted closed-door meetings intended to find a way to make sure all web data is treated equally.'],"['The FCC has been negotiating a new deal with Verizon, which will allow broadband to be a ""two-tier internet"" for consumers.']",0.09302325581395349,0.0,0.09302325581395349,0.09302325581395349,18.739073307418447
75,"['The 355,000 players caught cheating on Apex Legends were all using the PC version of the game, the studio behind the game has said.']",['Respawn Entertainment has been battling cheating on Windows PCs since its release last month.'],0.15384615384615383,0.05405405405405406,0.10256410256410256,0.10256410256410256,21.037920408677145
76,['This week the EU slapped a record fine on Google and ordered it to stop exploiting its control of its Android mobile operating system to crowd out its rivals.'],"['Google is a major threat to its Android business model, according to the European Commission.']",0.3181818181818182,0.047619047619047616,0.22727272727272724,0.22727272727272724,22.755353204504676
77,['Intel has launched Bay Trail - a family of chips it hopes will help it make further inroads against processors designed by its rival ARM.'],"[""Intel's new Bay Trail chips are designed to boost computing power while using less energy.""]",0.25,0.052631578947368425,0.25,0.25,23.95435910798267
78,['Apple has said it is taking steps to remove malicious code added to a number of apps commonly used on iPhones and iPads in China.'],"[""Apple's XcodeGhost software was created by hackers in China, according to a recent report.""]",0.25,0.10526315789473685,0.15,0.15,20.996003086603213
79,"['Twitter, Facebook and YouTube are falling short of a commitment to tackle hate speech quickly, research suggests.']","['The European Commission has a ""code of conduct"" to remove hate speech within 24 hours of the report being reported.']",0.27027027027027023,0.05714285714285714,0.2162162162162162,0.2162162162162162,24.026473219376925
80,"['The Chinese PC manufacturer Lenovo has been accused of running a ""massive security risk"" after researchers found flaws in its software.']","['Lenovo\'s latest vulnerabilities are ""very disappointing,"" a security expert says.']",0.18749999999999997,0.0,0.18749999999999997,0.18749999999999997,19.139804428082925
81,"[""Last week we told the story of the family whose children emptied their parents' bank account buying players in the video game Fifa .""]",['BBC News reveals that parents should be able to use parental controls to protect young players from overusing games.'],0.09523809523809525,0.0,0.09523809523809525,0.09523809523809525,25.543649225669046
82,['Facebook has launched its facial-recognition-powered photo-sharing app in the EU and Canada.'],"[""Facebook's new app, Moments, is a new feature recognition app that allows users to share photos of their friends and friends with their friends.""]",0.2,0.0,0.2,0.2,32.900564456245554
83,['Politicians from nine countries reacted angrily to the absence of Facebook founder Mark Zuckerberg at a hearing today.'],"[""Facebook's vice-president of policy solutions, Richard Allan, appeared at a hearing in London on thursday.""]",0.28571428571428575,0.12121212121212122,0.22857142857142856,0.22857142857142856,27.558461152815973
84,"[""A Twitter account used by Iranian President Hassan Rouhani has exchanged tweets with Twitter's chairman, fuelling speculation Iran's social media ban might be lifted.""]","[""Iran's foreign minister has a Facebook page, as does oil minister Bijan Zanganeh.""]",0.2,0.052631578947368425,0.1,0.1,13.981814471054433
85,"[""Twitter is the latest platform to ban a new type of pornographic video that replaces the original actor's face with that of another person.""]","[""Twitter has announced that it will suspend any account of the original poster of deepfake clips that have been produced without the subject's consent.""]",0.36,0.041666666666666664,0.24,0.24,29.45809029097177
86,['The founders of video-sharing site YouTube have bought bookmarking service Delicious from Yahoo.'],"['Delicious is a social bookmarking system in which users flag and tag sites, articles and media they find interesting.']",0.12121212121212122,0.0,0.06060606060606061,0.06060606060606061,31.20708702151031
87,"['Prominent tech executives have pledged $1bn (£659m) for OpenAI, a non-profit venture that aims to develop artificial intelligence (AI) to benefit humanity.']",['Open AI has pledged $1bn to fund its research on human-level AI.'],0.2222222222222222,0.05882352941176471,0.2222222222222222,0.2222222222222222,19.331257090772752
88,"[""A health clinic that mistakenly revealed the identity of HIV-positive patients in a group email has been fined £250 by the UK's data watchdog.""]","['The ICO said it had levied a fine that would not cause ""financial hardship""']",0.15,0.0,0.1,0.1,13.535789025894173
89,['A lone hacker calling themselves Guccifer 2.0 has claimed responsibility for a damaging hacking attack on the US Democratic Party.'],"[""A Russian hacker has claimed to have been involved in a 'lone wolf' attack on the Democratic National Committee (DNC).""]",0.4878048780487805,0.20512820512820512,0.4390243902439024,0.4390243902439024,34.435369524678386
90,['Google engineers have designed a set of 13 emojis that they say better represent women in the world of work.'],"[""Google's new emoji designs are being presented to the Unicode consortium, the body that approves and standardises emmojis.""]",0.15384615384615385,0.0,0.10256410256410256,0.10256410256410256,30.740533641890643
91,"[""South Korean tech giants LG and Samsung have launched TVs that aim to better blend in to consumers' living rooms.""]","[""LG's new QLED 4K TV is a new technology that can be fitted almost flat against a wall.""]",0.10256410256410256,0.0,0.10256410256410256,0.10256410256410256,15.624543905020921
92,"['If you are self-isolating at home, video-chatting can help you stay in touch with your friends and family.']","['How to video call with an Android phone If your friend or relative does not use an iPhone, iPad or Mac, you can still video call them using a different app.']",0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,30.952456999803456
93,['Universities and Science Minister Chris Skidmore has said that the UK will not implement the EU Copyright Directive after the country leaves the EU.'],"['The UK will have until 7 June 2021 to implement the new law, but it will have left the EU by then.']",0.30434782608695654,0.1818181818181818,0.30434782608695654,0.30434782608695654,23.569286081356136
94,"[""GoPro's first and only drone - the Karma - has been grounded by a technical glitch.""]",['GoPro has identified the cause of the issue and expect to release a firmware update for Karma that will address it within the week.'],0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,21.918224079121774
95,['Google has switched tack in its effort to popularise augmented reality (AR) on Android by moving away from a requirement for devices to be fitted with special depth sensors.'],['Apple has unveiled its ARKit software for iOS 11 . The newer AR apps will be released to the public on 12 September .'],0.27450980392156865,0.0,0.1568627450980392,0.1568627450980392,15.639009543930685
96,"[""Google DeepMind's AI system, AlphaGo, has won the first of three matches it is playing against the world's number one Go player, Ke Jie.""]","['Ke Jie has been a ""wonderful player"" and ""completely different"" from last year\'s game.']",0.2439024390243902,0.05128205128205128,0.0975609756097561,0.0975609756097561,18.058709819835368
97,"['A US lawyer has been found guilty for his role in the OneCoin cryptocurrency scam, which raised billions of pounds from investors convinced they were buying into a new digital currency.']","['A jury in New York found that a Bitcoin-based company was involved in a Ponzi scheme, which allegedly raised £4bn in the US.']",0.3272727272727273,0.03773584905660378,0.1818181818181818,0.1818181818181818,20.552127829433715
98,['The New York Times is enabling comments on more of its online articles because of an artificial intelligence tool developed by Google.'],"['The New York Times has a new algorithm to track comments on a number of its stories, but it is now targeting a 25% figure.']",0.3829787234042554,0.22222222222222224,0.3404255319148936,0.3404255319148936,31.041913851640807
99,"['It has a good claim to being the most daring and innovative technology company of the last 20 years. It has launched at least two world-changing businesses - an online retailer of breathtaking scale and efficiency and a cloud computing service that has changed the way thousands of businesses work. But why on Earth is Amazon launching another Kindle, and who on Earth is going to pay £270 for it?']","[""Amazon's new e-reader, the Oasis, is a new product that has been marketed as a digital Kindle, and it's not a signpost to its future.""]",0.22448979591836732,0.041666666666666664,0.14285714285714288,0.14285714285714288,13.481048346400618
