,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
10,"[""When a pilot in a Eurofighter Typhoon jet glances down, he doesn't see a steel-grey floor. Instead he sees clouds, and maybe sheep and cows in green fields below.""]",['A fighter pilot who is flying a fighter plane with a helmet-mounted display can now control a UAV equipped with missiles.'],0.1509433962264151,0.0,0.1509433962264151,0.1509433962264151,18.023136685886186
11,"['Sharon White, the former head of the UK telecoms regulator Ofcom, has been recognised on the New Year Honours list.']",['Former chief executive of telecoms regulator Ofcom has been made a Dame.'],0.4375,0.26666666666666666,0.4375,0.4375,35.793905118111994
12,"['The average broadband speed in the UK rose by 18% last year, regulator Ofcom says.']","['UK broadband speeds have risen by 18% since last year, according to Ofcom.']",0.5,0.15384615384615383,0.42857142857142855,0.42857142857142855,44.06460432498349
13,"['At a trendy east London bar, a group of body hackers are putting forward their reasons for human augmentation to a packed audience of mainly under-35s, many of whom are sporting piercings and tattoos.']",['A man who has been able to get his hands on a medical device for the first time - and is now able to use it - has become the first person in the world to have a chip implanted in his body.'],0.1842105263157895,0.0,0.13157894736842105,0.13157894736842105,18.270333835449584
14,"['People from the tiniest African villages to some of its largest cities have converged on Lagos, Nigeria, this week to talk about making stuff.']",['A new African technology fair is being held in Lagos.'],0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,13.77138209956725
15,['Facebook is working on software that could prevent users posting unflattering photos of themselves.'],['Facebook is working on an intelligent digital assistant to help identify drunk and sober people.'],0.2758620689655172,0.22222222222222224,0.2758620689655172,0.2758620689655172,31.691792258120167
16,['Courier company Hermes has announced a trial of self-driving robots in the London borough of Southwark.'],['A self-driving truck will be used to deliver parcels in cities across the UK.'],0.3125,0.06666666666666667,0.3125,0.3125,22.79908851604229
17,"['I am the richest person in the world but, sadly, only when it comes to Beebcoins.']","[""Bitcoin's rise to the top of the world has been fuelled by the rise of alt-coins.""]",0.23529411764705882,0.0625,0.17647058823529413,0.17647058823529413,30.34259006669438
18,"['Pepper, the humanoid robot that its makers say can recognise and respond to human emotions, goes on sale in Japan this weekend.']","['A Japanese company is to launch Pepper, a self-driving robot that can talk and talk to people.']",0.3,0.05263157894736842,0.3,0.3,25.373014976560338
19,['British scientists have developed a computer program they say can map the mood of the nation using Twitter.'],['A new computer program that can measure the emotions of people on Twitter is being developed by a team of researchers.'],0.41025641025641024,0.05405405405405405,0.358974358974359,0.358974358974359,41.69711624669787
20,"['In South Korea, selling a ""selfie stick"" that lets people photograph themselves could mean a fine of up to £17,300 if the gadget is unregistered.']","['Selfie sticks can be sold as ""telecommunication devices"" under new regulations.']",0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,17.640316480873317
21,['Copyright laws which critics say could change the internet have been voted in by the European Parliament.'],['The European Parliament has approved new rules for sharing copyrighted material on the internet.'],0.3225806451612903,0.20689655172413793,0.1935483870967742,0.1935483870967742,45.97187274630431
22,"['The rail industry plans to roll out ""high-speed mobile broadband"" across the busiest parts of Britain\'s rail network, Transport Secretary Patrick McLoughlin has announced.']","['Mobile phone operators and train operating companies will be able to upgrade their networks to offer faster data speeds, Network Rail has said.']",0.20408163265306123,0.0,0.12244897959183673,0.12244897959183673,23.149736863837685
23,"['The number of robberies on British bank branches has dropped by 90% in the past decade, figures from the British Bankers Association suggest.']",['The Bank of England has warned that the number of bank robberies has fallen sharply in recent years.'],0.3902439024390244,0.10256410256410256,0.2926829268292683,0.2926829268292683,26.711325109651913
24,"['Warner Bros has confirmed it plans to release Mortal Kombat X next year, the latest edition in a video game series that has stoked controversy and allured fighting fanatics for more than 20 years.']","['When the first Mortal Kombat was released on the Super Nintendo console, it was a game that was widely regarded as the most violent of all time.']",0.22950819672131148,0.03389830508474576,0.19672131147540983,0.19672131147540983,25.940165786230594
25,['It used to be a tweak in the Google search algorithm that sent a shudder through newsrooms trying to adapt to the online era. Now it is any change in the design of Facebook.'],['Facebook is trying to make it easier for users to see news stories.'],0.25531914893617025,0.04444444444444444,0.12765957446808512,0.12765957446808512,19.038369633564603
26,"[""Anyone who has ever jotted down a note on the back of an envelope and promptly lost it might be interested in Google's latest offering, Keep.""]",['Google has launched a new digital memo service called Keep.'],0.21621621621621623,0.0,0.16216216216216217,0.16216216216216217,15.043489257312448
27,"['Twitter chief executive Jack Dorsey has told US lawmakers the company\'s algorithms have not always been ""impartial"".']","['Twitter chief executive Jack Dorsey has admitted that he used ""hundreds of signals"" to decide whether to block conservative accounts.']",0.3157894736842105,0.27777777777777773,0.3157894736842105,0.3157894736842105,41.62544368631934
28,['Google says its AlphaGo Zero artificial intelligence program has triumphed at chess against world-leading specialist software within hours of teaching itself the game from scratch.'],"[""Google's artificial intelligence software has been able to beat the world's top human chess program, Stockfish 8.""]",0.39999999999999997,0.046511627906976744,0.2222222222222222,0.2222222222222222,32.75963513979957
29,['Sony has unveiled the first smartphone to feature a 4K-resolution screen.'],"['Sony has unveiled its latest smartphone, the Xperia Z5 Premium, with a 23 megapixel sensor.']",0.4444444444444445,0.16,0.3703703703703704,0.3703703703703704,43.28608582088444
30,"['Packages could soon be delivered to the boot of your Audi as part of a trial involving the car maker, Amazon and DHL.']","[""DHL deliveries will be available to customers using Audi's smart boot system.""]",0.27777777777777773,0.0,0.16666666666666669,0.16666666666666669,19.437136568255884
31,"['Large firms are vulnerable to targeted hack attacks because they do little to strip data from files on their websites, suggests research.']","[""The number of people who leaked information about the BBC's coverage of the Las Vegas shootings has risen to almost four billion, according to a new survey.""]",0.08,0.0,0.08,0.08,19.41275275528438
32,"['Chinese technology giant Tencent is introducing tough new rules to identify under-age gamers, amid a crackdown on gaming addiction in the country.']",['Chinese gaming giant Tencent has said it will restrict the time children can play its popular role-playing game Honour of Kings.'],0.22222222222222224,0.046511627906976744,0.17777777777777776,0.17777777777777776,29.6350788751731
33,"['A Swedish e-sports team have won $1.43m (£924,000) after emerging victorious at a Dota 2 tournament.']","['A Swedish e-sports team has won the biggest prize in the Dota 2 World Cup, $2.9m (£1.3m).']",0.46153846153846156,0.27027027027027023,0.41025641025641024,0.41025641025641024,36.703659190389416
34,['Google has imposed restrictions on where people can get extensions for its Chrome browser.'],['Google has changed the way it allows extensions to be added to its Chrome browser.'],0.4137931034482759,0.22222222222222224,0.4137931034482759,0.4137931034482759,45.74937373975943
35,"['In a hectic year, the tectonic plates of technology are shifting again. In the space of a few days, three giants of this industry - Apple, Microsoft and Google - are holding major product launches, and it is tablets which are centre stage.']","['The iPad mini has become the most successful tablet of the year, with sales of more than 100 million units.']",0.16393442622950818,0.0,0.13114754098360656,0.13114754098360656,13.66128971318262
36,"['Online protests could become prime targets for internet fraudsters, according to computer security experts.']",['Online campaigners are warning of the dangers of cybercriminals exploiting the tactics used by protesters to hijack popular websites.'],0.12121212121212122,0.0,0.12121212121212122,0.12121212121212122,28.43995455973228
37,['Facebook has introduced a raft of features aimed at giving users more control over their personal data.'],['Facebook is giving users more control over how they share personal information with friends.'],0.45161290322580644,0.27586206896551724,0.45161290322580644,0.45161290322580644,48.16300640036697
38,['Uber drivers in seven US cities are planning protests to highlight what they claim are poor working conditions and low wages at the ride-hailing firm.'],['Uber drivers in the US are calling for the company to shut down its app and stop offering rides.'],0.35555555555555557,0.09302325581395349,0.3111111111111111,0.3111111111111111,24.747233182608966
39,['Samsung has unveiled a folding handset at an event in San Francisco.'],['Samsung has revealed its first foldable phone - the Galaxy S10 - at its developers conference.'],0.23076923076923075,0.08333333333333334,0.23076923076923075,0.23076923076923075,29.082988760931723
40,"['A further 118 Chinese mobile apps have been banned by the Indian government, as tensions between the two countries continue to rise.']",['India has banned more than 100 popular Chinese apps over national security concerns.'],0.1714285714285714,0.0,0.1142857142857143,0.1142857142857143,24.17018551635882
41,"['The UK spent a record £9.05bn ($12bn) on home entertainment in 2020, with more than 80p in every pound going on digital formats, new figures reveal.']","['The biggest-selling video game of the year was the latest Fifa 21 football game, according to figures released on Tuesday.']",0.125,0.0,0.08333333333333333,0.08333333333333333,19.042614935226666
42,['An ambitious project has been launched that the developers hope could one day replace the current internet.'],['Bitcoin mining company Boing Boing has released a white paper outlining its plans to create a new internet using the virtual currency.'],0.15384615384615383,0.0,0.10256410256410256,0.10256410256410256,25.5827648261374
43,"['Google has said it will make changes to how search results are displayed within the EU, in response to scrutiny it has faced over competition practices.']",['Google has made changes to its search engine to avoid competition from rivals.'],0.3589743589743589,0.10810810810810811,0.3589743589743589,0.3589743589743589,28.597716824092885
44,"[""Elon Musk's Boring Company has presented plans to build a tunnel under Culver City, California for a Hyperloop-like transport system.""]",['Tesla co-founder Elon Musk has unveiled plans to build a high-speed underground public transportation system in Los Angeles.'],0.380952380952381,0.2,0.380952380952381,0.380952380952381,36.490647487147996
45,"[""The Russian-headquartered anti-virus company Kaspersky Lab has hit back at reports it deliberately extracted sensitive files from a US National Security Agency worker's computer.""]",['US security firm Kaspersky Lab has said it has been investigating allegations that the US government has used its software to spy on US government computers.'],0.2641509433962264,0.0784313725490196,0.18867924528301885,0.18867924528301885,28.730272108832615
46,"['The secure mobile messaging app Telegram has started cracking down on propaganda from so-called Islamic State group (IS), nearly eight weeks after the terror group set up its own public broadcast channels there .']",['The Telegram messaging service has shut down more than 100 key Islamic State (IS) propaganda channels.'],0.4,0.041666666666666664,0.31999999999999995,0.31999999999999995,28.64350315810386
47,['A judge in New Zealand has said internet entrepreneur Kim Dotcom will be allowed to stream his appeal against extradition live online.'],"[""New Zealand's High Court has granted a live stream of a hearing in the case of Kim Dotcom.""]",0.43902439024390244,0.10256410256410256,0.24390243902439024,0.24390243902439024,26.721829970690024
48,"[""The world's bestselling drone-maker has unveiled models that warn their operators when there is a risk posed by nearby aeroplanes or helicopters.""]",['The DJI M200 series drones have been fitted with a new safety system to help prevent collisions with other drones.'],0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,19.83496867995811
49,"[""Members of Amazon's Prime service can now download films and TV episodes for offline viewing.""]",['Amazon has launched an online video subscription service that allows people to download movies and TV shows online.'],0.29411764705882354,0.0625,0.29411764705882354,0.29411764705882354,34.200847542661776
50,"['During the 90s and early 2000s, Yahoo was a veritable web titan - a leader in email, online news and search.']",['Yahoo has been struggling for years to turn its fortunes around.'],0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,14.058368305157758
51,['Amusing photos of cats may provide hours of entertainment for people browsing online but can they be used to help people remember things?'],['The internet cat-meme craze has become a popular tool for learning new languages.'],0.05405405405405405,0.0,0.05405405405405405,0.05405405405405405,14.715267011182071
52,['The Epic Games store experienced glitches on Thursday as fans rushed to download a free copy of Grand Theft Auto V.'],['Online game publisher Epic Games has shut down its store after a huge demand for its Grand Theft Auto V game.'],0.38095238095238093,0.20000000000000004,0.38095238095238093,0.38095238095238093,36.14323329966699
53,"['Twitter has said it will ""pause"" plans to disable inactive accounts following user backlash, a day after announcing plans for a huge cull of such accounts.']",['Twitter has said it will not remove inactive accounts after it found out about the plans to do so.'],0.4444444444444444,0.27906976744186046,0.39999999999999997,0.39999999999999997,38.281620480028685
54,"['Hackers who breached a Russian intelligence contractor found that it had been trying to crack the Tor browser and been working on other secret projects, the BBC has learned.']","[""A Russian hacker has released details of a major effort to crack the internet's most widely-used anonymity browser.""]",0.2857142857142857,0.1276595744680851,0.24489795918367346,0.24489795918367346,25.311046271363836
55,"[""All HP Chromebook 11 laptops have been removed from sale following reports the devices' chargers had been overheating.""]",['Google and HP have stopped selling Chromebooks with a new version of the operating system.'],0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,25.637940314546427
56,"['Chinese mobile phone giant Xiaomi has said it will not disclose how many handsets it sold in 2016 after claiming it had grown ""too fast"".']","['Chinese smartphone maker Xiaomi has admitted it has been ""too slow"" in its growth.']",0.30769230769230765,0.05405405405405406,0.25641025641025644,0.25641025641025644,27.0430759052526
57,['A new security law being unveiled on Tuesday threatens telecoms giants with hefty fines if they fail to tighten security.'],"[""The UK government has unveiled a new security measure aimed at protecting the country's 5G network.""]",0.2162162162162162,0.11428571428571428,0.16216216216216214,0.16216216216216214,27.634073486052934
58,['Blackberry-owned company Secusmart has unveiled a new tablet in collaboration with Samsung and IBM.'],"[""Blackberry's latest tablet is to be called the Secutablet.""]",0.16,0.0,0.16,0.16,24.147844536741463
59,"['The Waterloo corridor, which runs between the cities of Toronto and Waterloo in Canada, is home to coyotes, deer and, increasingly, tech firms.']","[""London's Silicon Roundabout is one of the world's biggest tech hubs.""]",0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,11.422192594776522
60,"[""Huawei's involvement in the most sensitive parts of EE's mobile network is to continue longer than planned.""]",['The UK government has delayed the rollout of 5G mobile phone networks by two years to allow Huawei equipment to be removed from its core network.'],0.26666666666666666,0.0,0.17777777777777778,0.17777777777777778,28.912635914616175
61,"[""Twitter's automatic cropping of images had underlying issues that favoured white individuals over black people, and women over men, the company said.""]","['Social networking giant Twitter has admitted that it has been testing for ""racial bias"" in its image previews.']",0.0975609756097561,0.0,0.0975609756097561,0.0975609756097561,20.101438714515655
62,"['Blackberry said it is ""extremely disappointed"" with Facebook\'s decision to discontinue support for its app.']",['WhatsApp is to stop offering Blackberry users an alternative to its own operating system.'],0.26666666666666666,0.0,0.19999999999999998,0.19999999999999998,22.382640552873024
63,"[""Australia's air safety body is looking into reports that a triathlete has been injured by a falling drone.""]",['A videographer has been treated for head injuries after a drone crashed into her while filming a race.'],0.3243243243243243,0.05714285714285714,0.27027027027027023,0.27027027027027023,24.25891255137069
64,"['Google is to shut down its Reader service in July, as usage has declined.']",['Google Reader has been shut down as part of a plan to shift more people to its social media service.'],0.5294117647058824,0.0625,0.2941176470588235,0.2941176470588235,37.470880965253265
65,"['Brazilian online activists are threatening to disrupt the 2014 Fifa World Cup, it has been reported.']",['The Brazilian government has warned of cyber-attacks ahead of the World Cup.'],0.3448275862068966,0.07407407407407407,0.27586206896551724,0.27586206896551724,27.198102050056082
66,"['Computer-chip-maker Intel did not inform US cyber-security officials about the Spectre and Meltdown security flaws before details leaked to the press, it has been revealed.']",['Google has extended the deadline for disclosing security flaws in its chip chips to 9 January 2018.'],0.26666666666666666,0.046511627906976744,0.17777777777777778,0.17777777777777778,19.681260026938027
67,['American parents are being warned about the dangers of hackable baby monitors.'],"['Video monitors are being used to monitor the movements of children, according to the US Department of Consumer Affairs.']",0.3225806451612903,0.06896551724137931,0.2580645161290323,0.2580645161290323,31.291606672291156
68,"['Northern Ireland is planning to release its own coronavirus contact-tracing app within weeks, the BBC has learned.']",['Northern Ireland has commissioned work to develop a contact tracing app for the Republic of Ireland.'],0.47058823529411764,0.18750000000000003,0.411764705882353,0.411764705882353,37.34200308508075
69,['Ride-hailing firm Uber has been issued a permit by the Department of Motor Vehicles in California to test self-driving cars on public roads.'],['Uber has received a permit to test its self-driving cars in California.'],0.5789473684210525,0.3333333333333333,0.47368421052631576,0.47368421052631576,38.49992485347099
70,['Oreo cookies spark anti-gay online comments and are followed by a homophobic backlash against a rising New Orleans-based star.'],"['The internet is a tool for people to vent their hate, says Ruth Hunt, director of public affairs at gay equality charity Stonewall.']",0.0909090909090909,0.0,0.04545454545454545,0.04545454545454545,16.06721547767713
71,['Researchers in the US have come up with a solution to the problem of headlight glare reducing driver visibility in the rain.'],"['A smart headlight that blocks out glare from raindrops could be used in cars, according to a new study.']",0.24390243902439024,0.0,0.1951219512195122,0.1951219512195122,24.405424131307118
72,"['Just three months after the launch of the UK\'s first 4G network, the ""Sale"" signs are going up at EE. The company has unveiled what it describes as ""new price plan offers"" to offer customers more choice. But what EE is actually doing is cutting prices in what looks like an admission that it got its initial offer wrong.']",['EE has unveiled a new price plan for its 4G service.'],0.22535211267605634,0.08695652173913043,0.1971830985915493,0.1971830985915493,10.87111922586756
73,"['Twitter chief executive Jack Dorsey has become the first investor in a radical plan to give people a basic income, regardless of job status.']","['San Francisco mayor Jack Dorsey has announced plans to launch a ""universal basic income"" scheme.']",0.35897435897435903,0.16216216216216214,0.35897435897435903,0.35897435897435903,27.821943434951375
74,['US regulators have halted closed-door meetings intended to find a way to make sure all web data is treated equally.'],['Google and Verizon have ended talks over how to treat internet traffic after the US Federal Communications Commission ruled that the internet should be treated differently.'],0.1702127659574468,0.0,0.12765957446808512,0.12765957446808512,26.73725089016623
75,"['The 355,000 players caught cheating on Apex Legends were all using the PC version of the game, the studio behind the game has said.']",['The developer of the massively multiplayer online shooter Apex Legends has said it is working with anti-cheating software.'],0.3636363636363636,0.14285714285714288,0.22727272727272727,0.22727272727272727,33.18866881370756
76,['This week the EU slapped a record fine on Google and ordered it to stop exploiting its control of its Android mobile operating system to crowd out its rivals.'],['Google has been hit with a hefty fine for violating EU antitrust rules by charging phone makers to install search and browser apps on Android phones.'],0.29090909090909095,0.0,0.14545454545454548,0.14545454545454548,26.05191386813192
77,['Intel has launched Bay Trail - a family of chips it hopes will help it make further inroads against processors designed by its rival ARM.'],"[""The new Bay Trail chips are designed to be more efficient than Intel's x86-based chips.""]",0.24390243902439027,0.05128205128205128,0.19512195121951217,0.19512195121951217,23.13593595229257
78,['Apple has said it is taking steps to remove malicious code added to a number of apps commonly used on iPhones and iPads in China.'],['Chinese developers have been hit with malware that could compromise their personal data.'],0.0,0.0,0.0,0.0,16.03149906233517
79,"['Twitter, Facebook and YouTube are falling short of a commitment to tackle hate speech quickly, research suggests.']","['Google and Facebook are failing to act on reports of hate speech, a new report has found.']",0.47058823529411764,0.0625,0.29411764705882354,0.29411764705882354,29.192435496524986
80,"['The Chinese PC manufacturer Lenovo has been accused of running a ""massive security risk"" after researchers found flaws in its software.']",['Lenovo has released a security patch for its computers that could allow remote attackers to access their systems.'],0.25641025641025644,0.05405405405405405,0.25641025641025644,0.25641025641025644,24.076132675669847
81,"[""Last week we told the story of the family whose children emptied their parents' bank account buying players in the video game Fifa .""]","['A report has found that some young people have been tricked into spending more than £3,000 in one game.']",0.09302325581395349,0.0,0.09302325581395349,0.09302325581395349,17.993654116334415
82,['Facebook has launched its facial-recognition-powered photo-sharing app in the EU and Canada.'],"['Facebook says its new facial recognition app is the ""best"" version of its app.']",0.4137931034482759,0.07407407407407408,0.4137931034482759,0.4137931034482759,32.151736724828844
83,['Politicians from nine countries reacted angrily to the absence of Facebook founder Mark Zuckerberg at a hearing today.'],['Facebook boss Mark Zuckerberg appeared at a hearing on the Cambridge Analytica data scandal.'],0.43750000000000006,0.20000000000000004,0.375,0.375,36.53997078274757
84,"[""A Twitter account used by Iranian President Hassan Rouhani has exchanged tweets with Twitter's chairman, fuelling speculation Iran's social media ban might be lifted.""]","[""Iran's new internet minister has asked for permission to access the country's social media accounts.""]",0.2790697674418605,0.14634146341463414,0.186046511627907,0.186046511627907,25.204746753431213
85,"[""Twitter is the latest platform to ban a new type of pornographic video that replaces the original actor's face with that of another person.""]",['Social networking giant Twitter has removed thousands of images from its service after it said it had been found to be distributing pornographic material.'],0.16326530612244897,0.0,0.12244897959183673,0.12244897959183673,28.55934447830731
86,['The founders of video-sharing site YouTube have bought bookmarking service Delicious from Yahoo.'],['Google and Yahoo have agreed to merge their social bookmarking service Delicious into a new firm.'],0.3333333333333333,0.14285714285714288,0.26666666666666666,0.26666666666666666,43.03561912752355
87,"['Prominent tech executives have pledged $1bn (£659m) for OpenAI, a non-profit venture that aims to develop artificial intelligence (AI) to benefit humanity.']","[""A new AI research project has been announced by the world's richest man.""]",0.1081081081081081,0.0,0.1081081081081081,0.1081081081081081,11.786503607759382
88,"[""A health clinic that mistakenly revealed the identity of HIV-positive patients in a group email has been fined £250 by the UK's data watchdog.""]","['An HIV support group in London has been fined £500,000 for a security breach.']",0.3414634146341463,0.10256410256410256,0.2439024390243902,0.2439024390243902,19.54814563594167
89,['A lone hacker calling themselves Guccifer 2.0 has claimed responsibility for a damaging hacking attack on the US Democratic Party.'],['The identity of the hacker behind the recent hack on the Democratic National Committee (DNC) has been questioned by experts.'],0.24390243902439024,0.05128205128205128,0.1951219512195122,0.1951219512195122,27.51491304450367
90,['Google engineers have designed a set of 13 emojis that they say better represent women in the world of work.'],['Google has unveiled a new set of emojis for women in the workplace.'],0.4848484848484849,0.1935483870967742,0.4848484848484849,0.4848484848484849,31.65109589029414
91,"[""South Korean tech giants LG and Samsung have launched TVs that aim to better blend in to consumers' living rooms.""]","[""LG and Panasonic have unveiled new TVs that offer higher brightness and better colour reproduction than last year's models.""]",0.3,0.10526315789473684,0.3,0.3,27.97918673296319
92,"['If you are self-isolating at home, video-chatting can help you stay in touch with your friends and family.']",['How to make a video call using a smartphone using WhatsApp'],0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,14.554272383206696
93,['Universities and Science Minister Chris Skidmore has said that the UK will not implement the EU Copyright Directive after the country leaves the EU.'],"[""The UK government has backed changes to the EU's Copyright Directive to allow the sharing of copyrighted material.""]",0.372093023255814,0.14634146341463414,0.32558139534883723,0.32558139534883723,29.799846189142954
94,"[""GoPro's first and only drone - the Karma - has been grounded by a technical glitch.""]",['The GoPro Karma drone has been stopped from working after it failed to calibrate its compass.'],0.38709677419354843,0.0689655172413793,0.2580645161290323,0.2580645161290323,28.061014244826527
95,['Google has switched tack in its effort to popularise augmented reality (AR) on Android by moving away from a requirement for devices to be fitted with special depth sensors.'],"['Google is no longer building augmented reality (AR) apps for its smartphones and tablets. Instead, it is building software for developers to help them build apps for the platform.']",0.2413793103448276,0.07142857142857142,0.20689655172413793,0.20689655172413793,34.85317954096384
96,"[""Google DeepMind's AI system, AlphaGo, has won the first of three matches it is playing against the world's number one Go player, Ke Jie.""]","['AlphaGo has won its first Go match, beating a human-to-human Go player by a score of 1-1.']",0.3043478260869565,0.13636363636363635,0.2608695652173913,0.2608695652173913,25.40455231808883
97,"['A US lawyer has been found guilty for his role in the OneCoin cryptocurrency scam, which raised billions of pounds from investors convinced they were buying into a new digital currency.']",['OneCoin Ltd has been found guilty of conspiracy to commit money laundering and bank fraud.'],0.26086956521739135,0.13636363636363638,0.21739130434782605,0.21739130434782605,23.730205980556597
98,['The New York Times is enabling comments on more of its online articles because of an artificial intelligence tool developed by Google.'],['The New York Times has launched a new tool to help prevent hate speech from appearing in its comments sections.'],0.3333333333333333,0.15,0.23809523809523808,0.23809523809523808,31.040463341082535
99,"['It has a good claim to being the most daring and innovative technology company of the last 20 years. It has launched at least two world-changing businesses - an online retailer of breathtaking scale and efficiency and a cloud computing service that has changed the way thousands of businesses work. But why on Earth is Amazon launching another Kindle, and who on Earth is going to pay £270 for it?']","['Amazon\'s new Kindle Oasis - the first e-reader - is not the answer to the ""gold standard"" of digital books.']",0.17777777777777776,0.0,0.08888888888888888,0.08888888888888888,10.388261029994075
